"locale","region","date","description","type","notes"
"is-IS","","2013-01-01","Nýársdagur","NF",""
"is-IS","","2013-03-28","Skírdagur","NRV",""
"is-IS","","2013-03-29","Föstudagurinn langi","NRV",""
"is-IS","","2013-03-31","Páskadagur","NRV",""
"is-IS","","2013-04-01","Annar í páskum","NRV",""
"is-IS","","2013-04-25","Sumardagurinn fyrsti","NV",""
"is-IS","","2013-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2013-05-09","Uppstigningardagur","NRV",""
"is-IS","","2013-05-19","Hvítasunnudagur","NRV",""
"is-IS","","2013-05-20","Annar í hvítasunnu","NRV",""
"is-IS","","2013-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2013-08-05","Frídagur verslunarmanna","NV",""
"is-IS","","2013-12-24","Jól","NRF",""
"is-IS","","2013-12-25","Jól","NRF",""
"is-IS","","2013-12-26","Jól","NRF",""
"is-IS","","2013-12-31","Gamlárskvöld","NF",""
