"locale","region","date","description","type","notes"
"is-IS","","2016-01-01","Nýársdagur","NF",""
"is-IS","","2016-03-24","Skírdagur","NRV",""
"is-IS","","2016-03-25","Föstudagurinn langi","NRV",""
"is-IS","","2016-03-27","Páskadagur","NRV",""
"is-IS","","2016-03-28","Annar dagur páska","NRV",""
"is-IS","","2016-04-21","Sumardagurinn fyrsti","NV",""
"is-IS","","2016-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2016-05-05","Uppstigningardagur","NRV",""
"is-IS","","2016-05-16","Annar dagur hvítasunnu","NRV",""
"is-IS","","2016-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2016-08-01","Frídagur verslunarmanna","NV",""
"is-IS","","2016-12-24","Aðfangadagur jóla","NRF",""
"is-IS","","2016-12-25","Jóladagur","NRF",""
"is-IS","","2016-12-26","Annar dagur jóla","NRF",""
"is-IS","","2016-12-31","Gamlárskvöld","NF",""
