"locale","region","date","description","type","notes"
"is-IS","","2015-01-01","Nýársdagur","NF",""
"is-IS","","2015-04-02","Skírdagur","NRV",""
"is-IS","","2015-04-03","Föstudagurinn langi","NRV",""
"is-IS","","2015-04-05","Páskadagur","NRV",""
"is-IS","","2015-04-06","Annar dagur páska","NRV",""
"is-IS","","2015-04-23","Sumardagurinn fyrsti","NV",""
"is-IS","","2015-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2015-05-14","Uppstigningardagur","NRV",""
"is-IS","","2015-05-25","Annar í hvítasunnu","NRV",""
"is-IS","","2015-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2015-08-03","Frídagur verslunarmanna","NV",""
"is-IS","","2015-12-24","Jól","NRF",""
"is-IS","","2015-12-25","Jól","NRF",""
"is-IS","","2015-12-26","Jól","NRF",""
"is-IS","","2015-12-31","Gamlárskvöld","NF",""
