"locale","region","date","description","type","notes"
"is-IS","","2021-01-01","Nýársdagur","NRF",""
"is-IS","","2021-04-01","Skírdagur","NRV",""
"is-IS","","2021-04-02","Föstudagurinn langi","NRV",""
"is-IS","","2021-04-04","Páskadagur","NRV",""
"is-IS","","2021-04-05","Annar dagur páska","NRV",""
"is-IS","","2021-04-22","Sumardagurinn fyrsti","NV",""
"is-IS","","2021-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2021-05-13","Uppstigningardagur","NRV",""
"is-IS","","2021-05-23","Hvítasunnudagur","NRV",""
"is-IS","","2021-05-24","Annar dagur hvítasunnu","NRV",""
"is-IS","","2021-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2021-08-02","Frídagur verslunarmanna","NV",""
"is-IS","","2021-12-24","Aðfangadagur jóla","NRF","Holiday from 13:00"
"is-IS","","2021-12-25","Jóladagur","NRF",""
"is-IS","","2021-12-26","Annar dagur jóla","NRF",""
"is-IS","","2021-12-31","Gamlársdagur","NF","Holiday from 13:00"
