"locale","region","date","description","type","notes"
"is-IS","","2017-01-01","Nýársdagur","NRF",""
"is-IS","","2017-04-13","Skírdagur","NRV",""
"is-IS","","2017-04-14","Föstudagurinn langi","NRV",""
"is-IS","","2017-04-16","Páskadagur","NRV",""
"is-IS","","2017-04-17","Annar dagur páska","NRV",""
"is-IS","","2017-04-20","Sumardagurinn fyrsti","NV",""
"is-IS","","2017-05-01","Verkalýðsdagurinn","NF",""
"is-IS","","2017-05-25","Uppstigningardagur","NRV",""
"is-IS","","2017-06-04","Hvítasunnudagur","NRV",""
"is-IS","","2017-06-05","Annar dagur hvítasunnu","NRV",""
"is-IS","","2017-06-17","Þjóðhátíðardagurinn","NF",""
"is-IS","","2017-08-07","Frídagur verslunarmanna","NV",""
"is-IS","","2017-12-24","Aðfangadagur jóla","NRF","Holiday from 13:00"
"is-IS","","2017-12-25","Jóladagur","NRF",""
"is-IS","","2017-12-26","Annar dagur jóla","NRF",""
"is-IS","","2017-12-31","Gamlársdagur","NF","Holiday from 13:00"
