"locale","region","date","description","type","notes"
"fi-FI","","2026-01-01","Uudenvuodenpäivä","NF",""
"fi-FI","","2026-01-06","Loppiainen","NRF",""
"fi-FI","","2026-04-03","Pitkäperjantai","NRV",""
"fi-FI","","2026-04-05","Pääsiäispäivä","NRV",""
"fi-FI","","2026-04-06","2. pääsiäispäivä","NRV",""
"fi-FI","","2026-05-01","Vappu","NF",""
"fi-FI","","2026-05-14","Helatorstai","NRV",""
"fi-FI","","2026-05-24","Helluntaipäivä","NRV",""
"fi-FI","","2026-06-20","Juhannuspäivä","NRV",""
"fi-FI","","2026-10-31","Pyhäinpäivä","NRV",""
"fi-FI","","2026-12-06","Itsenäisyyspäivä","NF",""
"fi-FI","","2026-12-25","Joulupäivä","NRF",""
"fi-FI","","2026-12-26","Tapaninpäivä","NRF",""
