"locale","region","date","description","type","notes"
"fi-FI","","2021-01-01","Uudenvuodenpäivä","NF",""
"fi-FI","","2021-01-06","Loppiainen","NRF",""
"fi-FI","","2021-04-02","Pitkäperjantai","NRV",""
"fi-FI","","2021-04-04","Pääsiäispäivä","NRV",""
"fi-FI","","2021-04-05","2. pääsiäispäivä","NRV",""
"fi-FI","","2021-05-01","Vappu","NF",""
"fi-FI","","2021-05-13","Helatorstai","NRV",""
"fi-FI","","2021-05-23","Helluntaipäivä","NRV",""
"fi-FI","","2021-06-26","Juhannuspäivä","NRV",""
"fi-FI","","2021-11-06","Pyhäinpäivä","NRV",""
"fi-FI","","2021-12-06","Itsenäisyyspäivä","NF",""
"fi-FI","","2021-12-25","Joulupäivä","NRF",""
"fi-FI","","2021-12-26","Tapaninpäivä","NRF",""
