"locale","region","date","description","type","notes"
"fi-FI","","2027-01-01","Uudenvuodenpäivä","NF",""
"fi-FI","","2027-01-06","Loppiainen","NRF",""
"fi-FI","","2027-03-26","Pitkäperjantai","NRV",""
"fi-FI","","2027-03-28","Pääsiäispäivä","NRV",""
"fi-FI","","2027-03-29","2. pääsiäispäivä","NRV",""
"fi-FI","","2027-05-01","Vappu","NF",""
"fi-FI","","2027-05-06","Helatorstai","NRV",""
"fi-FI","","2027-05-16","Helluntaipäivä","NRV",""
"fi-FI","","2027-06-26","Juhannuspäivä","NRV",""
"fi-FI","","2027-11-06","Pyhäinpäivä","NRV",""
"fi-FI","","2027-12-06","Itsenäisyyspäivä","NF",""
"fi-FI","","2027-12-25","Joulupäivä","NRF",""
"fi-FI","","2027-12-26","Tapaninpäivä","NRF",""
