"locale","region","date","description","type","notes"
"de-AT","","2025-01-01","Neujahr","NF",""
"de-AT","","2025-01-06","Heilige drei Könige","NRF",""
"de-AT","2","2025-03-19","Josef","RF",""
"de-AT","6","2025-03-19","Josef","RF",""
"de-AT","7","2025-03-19","Josef","RF",""
"de-AT","8","2025-03-19","Josef","RF",""
"de-AT","","2025-04-18","Karfreitag","NRV",""
"de-AT","","2025-04-20","Ostersonntag","NRV",""
"de-AT","","2025-04-21","Ostermontag","NRV",""
"de-AT","","2025-05-01","Staatsfeiertag","NF",""
"de-AT","4","2025-05-04","Florian","F",""
"de-AT","","2025-05-29","Christi Himmelfahrt","NRV",""
"de-AT","","2025-06-08","Pfingstsonntag","NRV",""
"de-AT","","2025-06-09","Pfingstmontag","NRV",""
"de-AT","","2025-06-19","Fronleichnam","NRV",""
"de-AT","","2025-08-15","Mariä Himmelfahrt","NRF",""
"de-AT","5","2025-09-24","Rupert","F",""
"de-AT","2","2025-10-10","Tag der Volksabstimmung","F",""
"de-AT","","2025-10-26","Nationalfeiertag","NF",""
"de-AT","","2025-11-01","Allerheiligen","NRF",""
"de-AT","1","2025-11-11","Martin","F",""
"de-AT","3","2025-11-15","Leopold","F",""
"de-AT","9","2025-11-15","Leopold","F",""
"de-AT","","2025-12-08","Mariä Empfängnis","NRF",""
"de-AT","","2025-12-24","Heiliger Abend","NRF",""
"de-AT","","2025-12-25","Christtag","NRF",""
"de-AT","","2025-12-26","Stefanitag","NF",""
"de-AT","","2025-12-31","Silvester","NF",""
