"locale","region","date","description","type","notes"
"nl-BE","","2023-01-01","Nieuwjaar","NF",""
"nl-BE","","2023-04-09","Pasen","NRV",""
"nl-BE","","2023-04-10","Paasmaandag","NRV",""
"nl-BE","","2023-05-01","Dag van de arbeid","NF",""
"nl-BE","","2023-05-18","Onze Lieve Heer hemelvaart","NRV",""
"nl-BE","","2023-05-28","Pinksteren","NRV",""
"nl-BE","","2023-05-29","Pinkstermaandag","NRV",""
"nl-BE","","2023-07-21","Nationale feestdag","NF",""
"nl-BE","","2023-08-15","Onze Lieve Vrouw hemelvaart","NRF",""
"nl-BE","","2023-11-01","Allerheiligen","NRF",""
"nl-BE","","2023-11-11","Wapenstilstand","NF",""
"nl-BE","","2023-12-25","Kerstmis","NRF",""
