"locale","region","date","description","type","notes"
"nl-BE","","2022-01-01","Nieuwjaar","NF",""
"nl-BE","","2022-04-17","Pasen","NRV",""
"nl-BE","","2022-04-18","Paasmaandag","NRV",""
"nl-BE","","2022-05-01","Dag van de arbeid","NF",""
"nl-BE","","2022-05-26","Onze Lieve Heer hemelvaart","NRV",""
"nl-BE","","2022-06-05","Pinksteren","NRV",""
"nl-BE","","2022-06-06","Pinkstermaandag","NRV",""
"nl-BE","","2022-07-21","Nationale feestdag","NF",""
"nl-BE","","2022-08-15","Onze Lieve Vrouw hemelvaart","NRF",""
"nl-BE","","2022-11-01","Allerheiligen","NRF",""
"nl-BE","","2022-11-11","Wapenstilstand","NF",""
"nl-BE","","2022-12-25","Kerstmis","NRF",""
