"locale","region","date","description","type","notes"
"de-CH","","2026-01-01","Neujahrstag","NF",""
"de-CH","BE","2026-01-02","Berchtoldstag","F",""
"de-CH","JU","2026-01-02","Berchtoldstag","F",""
"de-CH","TG","2026-01-02","Berchtoldstag","F",""
"de-CH","VD","2026-01-02","Berchtoldstag","F",""
"de-CH","SZ","2026-01-06","Heilige Drei Könige","RF",""
"de-CH","TI","2026-01-06","Heilige Drei Könige","RF",""
"de-CH","UR","2026-01-06","Heilige Drei Könige","RF",""
"de-CH","NW","2026-03-19","Josefstag","RF",""
"de-CH","SZ","2026-03-19","Josefstag","RF",""
"de-CH","TI","2026-03-19","Josefstag","RF",""
"de-CH","UR","2026-03-19","Josefstag","RF",""
"de-CH","VS","2026-03-19","Josefstag","RF",""
"de-CH","AG","2026-04-03","Karfreitag","RV",""
"de-CH","AI","2026-04-03","Karfreitag","RV",""
"de-CH","AR","2026-04-03","Karfreitag","RV",""
"de-CH","BE","2026-04-03","Karfreitag","RV",""
"de-CH","BL","2026-04-03","Karfreitag","RV",""
"de-CH","BS","2026-04-03","Karfreitag","RV",""
"de-CH","FR","2026-04-03","Karfreitag","RV",""
"de-CH","GE","2026-04-03","Karfreitag","RV",""
"de-CH","GL","2026-04-03","Karfreitag","RV",""
"de-CH","GR","2026-04-03","Karfreitag","RV",""
"de-CH","JU","2026-04-03","Karfreitag","RV",""
"de-CH","LU","2026-04-03","Karfreitag","RV",""
"de-CH","NE","2026-04-03","Karfreitag","RV",""
"de-CH","NW","2026-04-03","Karfreitag","RV",""
"de-CH","OW","2026-04-03","Karfreitag","RV",""
"de-CH","SG","2026-04-03","Karfreitag","RV",""
"de-CH","SH","2026-04-03","Karfreitag","RV",""
"de-CH","SO","2026-04-03","Karfreitag","RV",""
"de-CH","SZ","2026-04-03","Karfreitag","RV",""
"de-CH","TG","2026-04-03","Karfreitag","RV",""
"de-CH","UR","2026-04-03","Karfreitag","RV",""
"de-CH","VD","2026-04-03","Karfreitag","RV",""
"de-CH","ZG","2026-04-03","Karfreitag","RV",""
"de-CH","ZH","2026-04-03","Karfreitag","RV",""
"de-CH","","2026-04-05","Ostersonntag","NRV",""
"de-CH","AI","2026-04-06","Ostermontag","RV",""
"de-CH","AR","2026-04-06","Ostermontag","RV",""
"de-CH","BE","2026-04-06","Ostermontag","RV",""
"de-CH","BL","2026-04-06","Ostermontag","RV",""
"de-CH","BS","2026-04-06","Ostermontag","RV",""
"de-CH","GE","2026-04-06","Ostermontag","RV",""
