"locale","region","date","description","type","notes"
"de-DE","","2020-01-01","Neujahr","NF",""
"de-DE","BW","2020-01-06","Heilige drei Könige","RF",""
"de-DE","BY","2020-01-06","Heilige drei Könige","RF",""
"de-DE","ST","2020-01-06","Heilige drei Könige","RF",""
"de-DE","BE","2020-03-08","Internationaler Frauentag","F",""
"de-DE","","2020-04-10","Karfreitag","NRV",""
"de-DE","","2020-04-12","Ostern","NRV",""
"de-DE","","2020-04-13","Ostermontag","NRV",""
"de-DE","","2020-05-01","Erster Maifeiertag","NF",""
"de-DE","BE","2020-05-08","75. Jahrestag der Befreiung vom Nationalsozialismus und der Beendigung des Zweiten Weltkrieges in Europa","F",""
"de-DE","","2020-05-21","Christi Himmelfahrt","NRV",""
"de-DE","","2020-05-31","Pfingstsonntag","NRV",""
"de-DE","","2020-06-01","Pfingstmontag","NRV",""
"de-DE","BW","2020-06-11","Fronleichnam","RV",""
"de-DE","BY","2020-06-11","Fronleichnam","RV",""
"de-DE","HE","2020-06-11","Fronleichnam","RV",""
"de-DE","NW","2020-06-11","Fronleichnam","RV",""
"de-DE","RP","2020-06-11","Fronleichnam","RV",""
"de-DE","SL","2020-06-11","Fronleichnam","RV",""
"de-DE","SL","2020-08-15","Mariä Himmelfahrt","RF",""
"de-DE","","2020-10-03","Tag der Deutschen Einheit","NRF",""
"de-DE","BB","2020-10-31","Reformationstag","RF",""
"de-DE","HB","2020-10-31","Reformationstag","RF",""
"de-DE","HH","2020-10-31","Reformationstag","RF",""
"de-DE","MV","2020-10-31","Reformationstag","RF",""
"de-DE","NI","2020-10-31","Reformationstag","RF",""
"de-DE","SH","2020-10-31","Reformationstag","RF",""
"de-DE","SN","2020-10-31","Reformationstag","RF",""
"de-DE","ST","2020-10-31","Reformationstag","RF",""
"de-DE","TH","2020-10-31","Reformationstag","RF",""
"de-DE","BW","2020-11-01","Allerheiligen","RF",""
"de-DE","BY","2020-11-01","Allerheiligen","RF",""
"de-DE","NW","2020-11-01","Allerheiligen","RF",""
"de-DE","RP","2020-11-01","Allerheiligen","RF",""
"de-DE","SL","2020-11-01","Allerheiligen","RF",""
"de-DE","SN","2020-11-18","Buß- und Bettag","RV",""
"de-DE","","2020-12-24","Heilig Abend","NRF",""
"de-DE","","2020-12-25","Weihnachtstag","NRF",""
"de-DE","","2020-12-26","Zweiter Weihnachtstag","NRF",""
"de-DE","","2020-12-31","Silvester","NF",""
