"locale","region","date","description","type","notes"
"de-DE","","2025-01-01","Neujahr","NF",""
"de-DE","BW","2025-01-06","Heilige drei Könige","RF",""
"de-DE","BY","2025-01-06","Heilige drei Könige","RF",""
"de-DE","ST","2025-01-06","Heilige drei Könige","RF",""
"de-DE","BE","2025-03-08","Internationaler Frauentag","F",""
"de-DE","","2025-04-18","Karfreitag","NRV",""
"de-DE","","2025-04-20","Ostern","NRV",""
"de-DE","","2025-04-21","Ostermontag","NRV",""
"de-DE","","2025-05-01","Erster Maifeiertag","NF",""
"de-DE","","2025-05-29","Christi Himmelfahrt","NRV",""
"de-DE","","2025-06-08","Pfingstsonntag","NRV",""
"de-DE","","2025-06-09","Pfingstmontag","NRV",""
"de-DE","BW","2025-06-19","Fronleichnam","RV",""
"de-DE","BY","2025-06-19","Fronleichnam","RV",""
"de-DE","HE","2025-06-19","Fronleichnam","RV",""
"de-DE","NW","2025-06-19","Fronleichnam","RV",""
"de-DE","RP","2025-06-19","Fronleichnam","RV",""
"de-DE","SL","2025-06-19","Fronleichnam","RV",""
"de-DE","TH","2025-06-19","Fronleichnam","RV","In Gemeinden mit überwiegend katholischer Bevölkerung"
"de-DE","BY","2025-08-15","Mariä Himmelfahrt","RF","In Gemeinden mit überwiegend katholischer Bevölkerung"
"de-DE","SL","2025-08-15","Mariä Himmelfahrt","RF",""
"de-DE","TH","2025-09-20","Weltkindertag","F",""
"de-DE","","2025-10-03","Tag der Deutschen Einheit","NRF",""
"de-DE","BB","2025-10-31","Reformationstag","RF",""
"de-DE","HB","2025-10-31","Reformationstag","RF",""
"de-DE","HH","2025-10-31","Reformationstag","RF",""
"de-DE","MV","2025-10-31","Reformationstag","RF",""
"de-DE","NI","2025-10-31","Reformationstag","RF",""
"de-DE","SH","2025-10-31","Reformationstag","RF",""
"de-DE","SN","2025-10-31","Reformationstag","RF",""
"de-DE","ST","2025-10-31","Reformationstag","RF",""
"de-DE","TH","2025-10-31","Reformationstag","RF",""
"de-DE","BW","2025-11-01","Allerheiligen","RF",""
"de-DE","BY","2025-11-01","Allerheiligen","RF",""
"de-DE","NW","2025-11-01","Allerheiligen","RF",""
"de-DE","RP","2025-11-01","Allerheiligen","RF",""
"de-DE","SL","2025-11-01","Allerheiligen","RF",""
"de-DE","SN","2025-11-19","Buß- und Bettag","RV",""
"de-DE","","2025-12-24","Heilig Abend","NRF",""
"de-DE","","2025-12-25","Weihnachtstag","NRF",""
"de-DE","","2025-12-26","Zweiter Weihnachtstag","NRF",""
"de-DE","","2025-12-31","Silvester","NF",""
