"locale","region","date","description","type","notes"
"de-DE","","2014-01-01","Neujahr","NF",""
"de-DE","BW","2014-01-06","Heilige drei Könige","RF",""
"de-DE","BY","2014-01-06","Heilige drei Könige","RF",""
"de-DE","ST","2014-01-06","Heilige drei Könige","RF",""
"de-DE","","2014-04-18","Karfreitag","NRV",""
"de-DE","","2014-04-20","Ostern","NRV",""
"de-DE","","2014-04-21","Ostermontag","NRV",""
"de-DE","","2014-05-01","Erster Maifeiertag","NF",""
"de-DE","","2014-05-29","Christi Himmelfahrt","NRV",""
"de-DE","","2014-06-08","Pfingstsonntag","NRV",""
"de-DE","","2014-06-09","Pfingstmontag","NRV",""
"de-DE","BW","2014-06-19","Fronleichnam","RV",""
"de-DE","BY","2014-06-19","Fronleichnam","RV",""
"de-DE","HE","2014-06-19","Fronleichnam","RV",""
"de-DE","NW","2014-06-19","Fronleichnam","RV",""
"de-DE","RP","2014-06-19","Fronleichnam","RV",""
"de-DE","SL","2014-06-19","Fronleichnam","RV",""
"de-DE","SL","2014-08-15","Mariä Himmelfahrt","RF",""
"de-DE","","2014-10-03","Tag der Deutschen Einheit","NRF",""
"de-DE","BB","2014-10-31","Reformationstag","RF",""
"de-DE","MV","2014-10-31","Reformationstag","RF",""
"de-DE","SN","2014-10-31","Reformationstag","RF",""
"de-DE","ST","2014-10-31","Reformationstag","RF",""
"de-DE","TH","2014-10-31","Reformationstag","RF",""
"de-DE","BW","2014-11-01","Allerheiligen","RF",""
"de-DE","BY","2014-11-01","Allerheiligen","RF",""
"de-DE","NW","2014-11-01","Allerheiligen","RF",""
"de-DE","RP","2014-11-01","Allerheiligen","RF",""
"de-DE","SL","2014-11-01","Allerheiligen","RF",""
"de-DE","SN","2014-11-19","Buß- und Bettag","RV",""
"de-DE","","2014-12-24","Heilig Abend","NRF",""
"de-DE","","2014-12-25","Weihnachtstag","NRF",""
"de-DE","","2014-12-26","Zweiter Weihnachtstag","NRF",""
"de-DE","","2014-12-31","Silvester","NF",""
