"locale","region","date","description","type","notes"
"en-CA","","2026-01-01","New Year's Day","NF",""
"en-CA","AB","2026-02-16","Family Day","V",""
"en-CA","NB","2026-02-16","Family Day","V",""
"en-CA","ON","2026-02-16","Family Day","V",""
"en-CA","SK","2026-02-16","Family Day","V",""
"en-CA","PE","2026-02-16","Islander Day","V",""
"en-CA","MB","2026-02-16","Louis Riel Day","V",""
"en-CA","","2026-04-03","Good Friday","NRV",""
"en-CA","AB","2026-04-06","Easter Monday","RV",""
"en-CA","PE","2026-04-06","Easter Monday","RV",""
"en-CA","QC","2026-04-06","Easter Monday","RV",""
"en-CA","QC","2026-05-18","National Patriots' Day","V",""
"en-CA","AB","2026-05-18","Victoria Day","V",""
"en-CA","BC","2026-05-18","Victoria Day","V",""
"en-CA","MB","2026-05-18","Victoria Day","V",""
"en-CA","NS","2026-05-18","Victoria Day","V",""
"en-CA","NT","2026-05-18","Victoria Day","V",""
"en-CA","NU","2026-05-18","Victoria Day","V",""
"en-CA","ON","2026-05-18","Victoria Day","V",""
"en-CA","SK","2026-05-18","Victoria Day","V",""
"en-CA","YT","2026-05-18","Victoria Day","V",""
"en-CA","QC","2026-06-24","National Holiday","F",""
"en-CA","","2026-07-01","Canada Day","NF",""
"en-CA","NT","2026-08-03","August Civic Holiday","V",""
"en-CA","NU","2026-08-03","August Civic Holiday","V",""
"en-CA","AB","2026-08-03","Heritage Day","V",""
"en-CA","NS","2026-08-03","Heritage Day","V",""
"en-CA","NB","2026-08-03","New Brunswick Day","V",""
"en-CA","SK","2026-08-03","Saskatchewan Day","V",""
"en-CA","","2026-09-07","Labour Day","NV",""
"en-CA","AB","2026-10-12","Thanksgiving Day","V",""
"en-CA","BC","2026-10-12","Thanksgiving Day","V",""
"en-CA","MB","2026-10-12","Thanksgiving Day","V",""
"en-CA","NL","2026-10-12","Thanksgiving Day","V",""
"en-CA","NT","2026-10-12","Thanksgiving Day","V",""
"en-CA","NU","2026-10-12","Thanksgiving Day","V",""
"en-CA","ON","2026-10-12","Thanksgiving Day","V",""
"en-CA","QC","2026-10-12","Thanksgiving Day","V",""
"en-CA","SK","2026-10-12","Thanksgiving Day","V",""
"en-CA","YT","2026-10-12","Thanksgiving Day","V",""
"en-CA","AB","2026-11-11","Remembrance Day","F",""
"en-CA","BC","2026-11-11","Remembrance Day","F",""
"en-CA","NB","2026-11-11","Remembrance Day","F",""
"en-CA","NL","2026-11-11","Remembrance Day","F",""
"en-CA","NT","2026-11-11","Remembrance Day","F",""
"en-CA","","2026-12-25","Christmas Day","NRF",""
"en-CA","","2026-12-26","Boxing Day","NRF",""
