"locale","region","date","description","type","notes"
"en-CA","","2027-01-01","New Year's Day","NF",""
"en-CA","AB","2027-02-15","Family Day","V",""
"en-CA","NB","2027-02-15","Family Day","V",""
"en-CA","ON","2027-02-15","Family Day","V",""
"en-CA","SK","2027-02-15","Family Day","V",""
"en-CA","PE","2027-02-15","Islander Day","V",""
"en-CA","MB","2027-02-15","Louis Riel Day","V",""
"en-CA","","2027-03-26","Good Friday","NRV",""
"en-CA","AB","2027-03-29","Easter Monday","RV",""
"en-CA","PE","2027-03-29","Easter Monday","RV",""
"en-CA","QC","2027-03-29","Easter Monday","RV",""
"en-CA","QC","2027-05-24","National Patriots' Day","V",""
"en-CA","AB","2027-05-24","Victoria Day","V",""
"en-CA","BC","2027-05-24","Victoria Day","V",""
"en-CA","MB","2027-05-24","Victoria Day","V",""
"en-CA","NS","2027-05-24","Victoria Day","V",""
"en-CA","NT","2027-05-24","Victoria Day","V",""
"en-CA","NU","2027-05-24","Victoria Day","V",""
"en-CA","ON","2027-05-24","Victoria Day","V",""
"en-CA","SK","2027-05-24","Victoria Day","V",""
"en-CA","YT","2027-05-24","Victoria Day","V",""
"en-CA","QC","2027-06-24","National Holiday","F",""
"en-CA","","2027-07-01","Canada Day","NF",""
"en-CA","NT","2027-08-02","August Civic Holiday","V",""
"en-CA","NU","2027-08-02","August Civic Holiday","V",""
"en-CA","AB","2027-08-02","Heritage Day","V",""
"en-CA","NS","2027-08-02","Heritage Day","V",""
"en-CA","NB","2027-08-02","New Brunswick Day","V",""
"en-CA","SK","2027-08-02","Saskatchewan Day","V",""
"en-CA","","2027-09-06","Labour Day","NV",""
"en-CA","AB","2027-10-11","Thanksgiving Day","V",""
"en-CA","BC","2027-10-11","Thanksgiving Day","V",""
"en-CA","MB","2027-10-11","Thanksgiving Day","V",""
"en-CA","NL","2027-10-11","Thanksgiving Day","V",""
"en-CA","NT","2027-10-11","Thanksgiving Day","V",""
"en-CA","NU","2027-10-11","Thanksgiving Day","V",""
"en-CA","ON","2027-10-11","Thanksgiving Day","V",""
"en-CA","QC","2027-10-11","Thanksgiving Day","V",""
"en-CA","SK","2027-10-11","Thanksgiving Day","V",""
"en-CA","YT","2027-10-11","Thanksgiving Day","V",""
"en-CA","AB","2027-11-11","Remembrance Day","F",""
"en-CA","BC","2027-11-11","Remembrance Day","F",""
"en-CA","NB","2027-11-11","Remembrance Day","F",""
"en-CA","NL","2027-11-11","Remembrance Day","F",""
"en-CA","NT","2027-11-11","Remembrance Day","F",""
"en-CA","","2027-12-25","Christmas Day","NRF",""
"en-CA","","2027-12-26","Boxing Day","NRF",""
