"locale","region","date","description","type","notes"
"et-EE","","2017-01-01","Uusaasta","NF",""
"et-EE","","2017-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2017-04-14","Suur reede","NRV",""
"et-EE","","2017-04-16","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2017-05-01","Kevadpüha","NF",""
"et-EE","","2017-06-04","Nelipühade 1. püha","NRV",""
"et-EE","","2017-06-23","Võidupüha","NF",""
"et-EE","","2017-06-24","Jaanipäev","NF",""
"et-EE","","2017-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2017-12-24","Jõululaupäev","NF",""
"et-EE","","2017-12-25","Esimene jõulupüha","NF",""
"et-EE","","2017-12-26","Teine jõulupüha","NF",""
