"locale","region","date","description","type","notes"
"et-EE","","2018-01-01","Uusaasta","NF",""
"et-EE","","2018-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2018-03-30","Suur reede","NRV",""
"et-EE","","2018-04-01","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2018-05-01","Kevadpüha","NF",""
"et-EE","","2018-05-20","Nelipühade 1. püha","NRV",""
"et-EE","","2018-06-23","Võidupüha","NF",""
"et-EE","","2018-06-24","Jaanipäev","NF",""
"et-EE","","2018-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2018-12-24","Jõululaupäev","NF",""
"et-EE","","2018-12-25","Esimene jõulupüha","NF",""
"et-EE","","2018-12-26","Teine jõulupüha","NF",""
