"locale","region","date","description","type","notes"
"et-EE","","2011-01-01","Uusaasta","NF",""
"et-EE","","2011-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2011-04-22","Suur reede","NRV",""
"et-EE","","2011-04-24","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2011-05-01","Kevadpüha","NF",""
"et-EE","","2011-06-12","Nelipühade 1. püha","NRV",""
"et-EE","","2011-06-23","Võidupüha","NF",""
"et-EE","","2011-06-24","Jaanipäev","NF",""
"et-EE","","2011-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2011-12-24","Jõululaupäev","NF",""
"et-EE","","2011-12-25","Esimene jõulupüha","NF",""
"et-EE","","2011-12-26","Teine jõulupüha","NF",""
