"locale","region","date","description","type","notes"
"et-EE","","2023-01-01","Uusaasta","NF",""
"et-EE","","2023-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2023-04-07","Suur reede","NRV",""
"et-EE","","2023-04-09","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2023-05-01","Kevadpüha","NF",""
"et-EE","","2023-05-28","Nelipühade 1. püha","NRV",""
"et-EE","","2023-06-23","Võidupüha","NF",""
"et-EE","","2023-06-24","Jaanipäev","NF",""
"et-EE","","2023-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2023-12-24","Jõululaupäev","NF",""
"et-EE","","2023-12-25","Esimene jõulupüha","NF",""
"et-EE","","2023-12-26","Teine jõulupüha","NF",""
