"locale","region","date","description","type","notes"
"et-EE","","2022-01-01","Uusaasta","NF",""
"et-EE","","2022-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2022-04-15","Suur reede","NRV",""
"et-EE","","2022-04-17","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2022-05-01","Kevadpüha","NF",""
"et-EE","","2022-06-05","Nelipühade 1. püha","NRV",""
"et-EE","","2022-06-23","Võidupüha","NF",""
"et-EE","","2022-06-24","Jaanipäev","NF",""
"et-EE","","2022-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2022-12-24","Jõululaupäev","NF",""
"et-EE","","2022-12-25","Esimene jõulupüha","NF",""
"et-EE","","2022-12-26","Teine jõulupüha","NF",""
