"locale","region","date","description","type","notes"
"et-EE","","2020-01-01","Uusaasta","NF",""
"et-EE","","2020-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2020-04-10","Suur reede","NRV",""
"et-EE","","2020-04-12","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2020-05-01","Kevadpüha","NF",""
"et-EE","","2020-05-31","Nelipühade 1. püha","NRV",""
"et-EE","","2020-06-23","Võidupüha","NF",""
"et-EE","","2020-06-24","Jaanipäev","NF",""
"et-EE","","2020-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2020-12-24","Jõululaupäev","NF",""
"et-EE","","2020-12-25","Esimene jõulupüha","NF",""
"et-EE","","2020-12-26","Teine jõulupüha","NF",""
