"locale","region","date","description","type","notes"
"et-EE","","2019-01-01","Uusaasta","NF",""
"et-EE","","2019-02-24","Iseseisvuspäev, Eesti Vabariigi aastapäev","NF",""
"et-EE","","2019-04-19","Suur reede","NRV",""
"et-EE","","2019-04-21","Ülestõusmispühade 1. püha","NRV",""
"et-EE","","2019-05-01","Kevadpüha","NF",""
"et-EE","","2019-06-09","Nelipühade 1. püha","NRV",""
"et-EE","","2019-06-23","Võidupüha","NF",""
"et-EE","","2019-06-24","Jaanipäev","NF",""
"et-EE","","2019-08-20","Taasiseseisvumispäev","NF",""
"et-EE","","2019-12-24","Jõululaupäev","NF",""
"et-EE","","2019-12-25","Esimene jõulupüha","NF",""
"et-EE","","2019-12-26","Teine jõulupüha","NF",""
