"locale","region","date","description","type","notes"
"en-ZA","","2011-01-01","New Year's Day","NF",""
"en-ZA","","2011-03-21","Human Rights Day","NF",""
"en-ZA","","2011-04-22","Good Friday","NRV",""
"en-ZA","","2011-04-25","Family Day","NRV",""
"en-ZA","","2011-04-27","Freedom Day","NF",""
"en-ZA","","2011-05-01","Worker's Day","NF",""
"en-ZA","","2011-05-02","Worker's Day (Supplement)","NF","Supplement holiday"
"en-ZA","","2011-06-16","Youth Day","NF",""
"en-ZA","","2011-08-09","National Women's Day","NF",""
"en-ZA","","2011-09-24","Heritage Day","NF",""
"en-ZA","","2011-12-16","Day of Reconciliation","NF",""
"en-ZA","","2011-12-25","Christmas Day","NF",""
"en-ZA","","2011-12-26","Day of Goodwill","NF",""
