"locale","region","date","description","type","notes"
"en-ZA","","2018-01-01","New Year's Day","NF",""
"en-ZA","","2018-03-21","Human Rights Day","NF",""
"en-ZA","","2018-03-30","Good Friday","NRV",""
"en-ZA","","2018-04-02","Family Day","NRV",""
"en-ZA","","2018-04-27","Freedom Day","NF",""
"en-ZA","","2018-05-01","Worker's Day","NF",""
"en-ZA","","2018-06-16","Youth Day","NF",""
"en-ZA","","2018-08-09","National Women's Day","NF",""
"en-ZA","","2018-09-24","Heritage Day","NF",""
"en-ZA","","2018-12-16","Day of Reconciliation","NF",""
"en-ZA","","2018-12-17","Day of Reconciliation (Supplement)","NF","Supplement holiday"
"en-ZA","","2018-12-25","Christmas Day","NF",""
"en-ZA","","2018-12-26","Day of Goodwill","NF",""
