"locale","region","date","description","type","notes"
"fr-CA","","2019-01-01","Jour de l'An","NF",""
"fr-CA","AB","2019-02-18","Fête de la Famille","V",""
"fr-CA","ON","2019-02-18","Fête de la Famille","V",""
"fr-CA","SK","2019-02-18","Fête de la Famille","V",""
"fr-CA","NB","2019-02-18","Fête de la Famille","V",""
"fr-CA","MB","2019-02-18","Journée Louis Riel","V",""
"fr-CA","PE","2019-02-18","Fête des Insulaires","V",""
"fr-CA","","2019-04-19","Vendredi Saint","NRV",""
"fr-CA","AB","2019-04-22","Lundi de Pâques","RV",""
"fr-CA","PE","2019-04-22","Lundi de Pâques","RV",""
"fr-CA","QC","2019-04-22","Lundi de Pâques","RV",""
"fr-CA","AB","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","BC","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","MB","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NS","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","ON","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","SK","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NT","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NU","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","YT","2019-05-20","Fête de la Reine Victoria","V",""
"fr-CA","QC","2019-05-20","Journée Nationale des Patriotes","V",""
"fr-CA","QC","2019-06-24","Fête Nationale","F",""
"fr-CA","","2019-07-01","Fête du Canada","NF",""
"fr-CA","NT","2019-08-05","Premier lundi d'août","V",""
"fr-CA","NU","2019-08-05","Premier lundi d'août","V",""
"fr-CA","AB","2019-08-05","Fête du Patrimoine","V",""
"fr-CA","SK","2019-08-05","Fête de la Saskatchewan","V",""
"fr-CA","NS","2019-08-05","Jour de la Fondation","V",""
"fr-CA","NB","2019-08-05","Jour du Nouveau-Brunswick","V",""
"fr-CA","","2019-09-02","Fête du Travail","NV",""
"fr-CA","AB","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","BC","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","MB","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NL","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","ON","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","QC","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","SK","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NT","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NU","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","YT","2019-10-14","Jour de l'Action de grâce","V",""
"fr-CA","AB","2019-11-11","Jour du Souvenir","F",""
"fr-CA","BC","2019-11-11","Jour du Souvenir","F",""
"fr-CA","NB","2019-11-11","Jour du Souvenir","F",""
"fr-CA","NL","2019-11-11","Jour du Souvenir","F",""
"fr-CA","NT","2019-11-11","Jour du Souvenir","F",""
"fr-CA","","2019-12-25","Jour de Noël","NRF",""
"fr-CA","","2019-12-26","Lendemain de Noël","NRF",""
