"locale","region","date","description","type","notes"
"de-BE","","2016-01-01","Neujahr","NF",""
"de-BE","","2016-03-27","Ostern","NRV",""
"de-BE","","2016-03-28","Ostermontag","NRV",""
"de-BE","","2016-05-01","Tag der Arbeit","NF",""
"de-BE","","2016-05-05","Christi Himmelfahrt","NRV",""
"de-BE","","2016-05-15","Pfingsten","NRV",""
"de-BE","","2016-05-16","Pfingstmontag","NRV",""
"de-BE","","2016-07-21","Nationalfeiertag","NF",""
"de-BE","","2016-08-15","Mariä Himmelfahrt","NRF",""
"de-BE","","2016-11-01","Allerheiligen","NRF",""
"de-BE","","2016-11-11","Waffenstillstand","NF",""
"de-BE","","2016-12-25","Weihnacht","NRF",""
